chrom	start	end	region	is_bad_bin	log2_insulation_score_25000	n_valid_pixels_25000	boundary_strength_25000	is_boundary_25000	is_bad_bin_50000	log2_insulation_score_50000	n_valid_pixels_50000	boundary_strength_50000	is_boundary_50000	is_bad_bin_100000	log2_insulation_score_100000	n_valid_pixels_100000	boundary_strength_100000	is_boundary_100000	boundary_window	midpoint	ctcf_window_bp	ctcf_count
chr2L	404000	406000	chr2L	False	0.08870780045264683	143.0	1.3805582254991278	True	False	0.023484237130734865	557.0	1.4736873884817585	True	False	0.17438949050999322	1934.0	0.21868873644789596	True	50000	405000	10000	2
chr2L	420000	422000	chr2L	False	0.1291192027717117	144.0	0.8917837032183104	True	False	0.08371792573900981	622.0	0.4864520118959934	True	False	0.07623778579610295	1808.0	0.9433726524204689	True	50000	421000	10000	1
chr2L	490000	492000	chr2L	False	0.781964175773691	144.0	1.114842926338763	True	False	0.6071913895242977	604.0	0.6783108012658561	True	False	0.2972881398799213	1968.0	0.388243183109542	True	50000	491000	10000	1
chr2L	542000	544000	chr2L	False	0.4558145299591607	142.0	1.1218340028572107	True	False	0.06806587060611632	582.0	0.2853620513683002	True	False	-0.11121107351177086	1886.0	0.14950337653702347	True	50000	543000	10000	1
chr2L	554000	556000	chr2L	False	0.5895593464699247	143.0	0.34175307324361204	True	False	0.010649448366017326	580.0	1.6990734716080433	True	False	-0.26187710038130546	1870.0	2.24232489915546	True	50000	555000	10000	1
chr2L	602000	604000	chr2L	False	1.1520417918273405	144.0	0.2197471612762112	True	False	0.9053286714764531	608.0	0.1489592206403617	True	False	0.7185979175848777	1939.0		False	50000	603000	10000	1
chr2L	870000	872000	chr2L	False	0.8224294568546987	142.0	0.22316639035472952	True	False	0.3052614794990367	570.0	0.34510510329672606	True	False	0.03687650740651559	2040.0	0.186698282700286	True	50000	871000	10000	1
chr2L	1186000	1188000	chr2L	False	0.33392972185788233	143.0	1.0913715385293203	True	False	0.1382865768627815	522.0	1.4300044785488712	True	False	-0.03426910366358432	2050.0		False	50000	1187000	10000	1
chr2L	1246000	1248000	chr2L	False	0.1403464581949659	120.0	1.1252512629259162	True	False	1.0245704953993549	560.0	0.1756397047761098	True	False	1.1603046335649925	2169.0		False	50000	1247000	10000	2
chr2L	1362000	1364000	chr2L	False	-1.0481506492837684	144.0	1.5113196196550596	True	False	-0.7037474285064695	621.0	0.13256917540097268	True	False	-0.42347459367495816	2335.0	0.6425145109273287	True	50000	1363000	10000	1
chr2L	1492000	1494000	chr2L	False	-0.759639317304627	143.0	0.19524318194352985	True	False	-0.8002099494449338	581.0	0.8454250284740593	True	False	-0.6156526858180089	2176.0	0.4952458909816124	True	50000	1493000	10000	1
chr2L	1766000	1768000	chr2L	False	-1.5695182727353951	130.0	0.9930770187017852	True	False	-0.9069530819355252	340.0	0.7532264089744445	True	False	-0.416492677664474	1177.0		False	50000	1767000	10000	1
chr2L	1988000	1990000	chr2L	False	-0.9865167706363778	142.0	0.4863111024298531	True	False	-0.9842726806731497	567.0	0.2809498668804632	True	False	-0.7740069176575812	1703.0	0.13705377928762486	True	50000	1989000	10000	1
chr2L	2046000	2048000	chr2L	False	-0.681056238348271	144.0	0.31288347680281925	True	False	-0.6561649367259466	612.0	0.11513717934581813	True	False	-0.3688675031330941	1698.0		False	50000	2047000	10000	1
chr2L	2356000	2358000	chr2L	False	-1.4104406535300753	130.0	1.2462285384815328	True	False	-1.2453890667297334	528.0	1.1057847453547094	True	False	-0.9508489192257228	1865.0	0.2221224782886908	True	50000	2357000	10000	1
chr2L	2382000	2384000	chr2L	False	-1.0769237303862276	119.0		False	False	-1.189969454214415	535.0	0.48652195990964087	True	False	-0.9569646185666695	1824.0	0.926036600575461	True	50000	2383000	10000	1
chr2L	2760000	2762000	chr2L	False	-0.28202438040264094	111.0	0.2583130190780612	True	False	-0.6987683441670693	443.0	0.15318045032468608	True	False	-0.7869744520571249	1435.0		False	50000	2761000	10000	1
chr2L	2810000	2812000	chr2L	False	-0.4480456072258895	143.0	0.5647130689513448	True	False	-0.20559170412003866	543.0	0.2253983670583665	True	False	-0.3154231596576521	1498.0	0.1667691082347934	True	50000	2811000	10000	1
