chrom	start	end	region	is_bad_bin	log2_insulation_score_100000	n_valid_pixels_100000	boundary_strength_100000	is_boundary_100000
HiC_scaffold_1	0	2000	HiC_scaffold_1	True		0.0		False
HiC_scaffold_1	2000	4000	HiC_scaffold_1	False	0.7575092076138067	9.0		False
HiC_scaffold_1	4000	6000	HiC_scaffold_1	False	1.244091808962337	31.0		False
HiC_scaffold_1	6000	8000	HiC_scaffold_1	False	1.1263382774701973	50.0		False
HiC_scaffold_1	8000	10000	HiC_scaffold_1	False	-0.011165246279737652	56.0	0.25583890442959	True
HiC_scaffold_1	10000	12000	HiC_scaffold_1	False	0.24467365814985234	67.0		False
HiC_scaffold_1	12000	14000	HiC_scaffold_1	False	-0.0328603173790566	67.0	0.1660849804344939	True
HiC_scaffold_1	14000	16000	HiC_scaffold_1	False	0.13322466305543731	76.0		False
HiC_scaffold_1	16000	18000	HiC_scaffold_1	False	-0.2894664087668419	76.0	1.273176130309237	True
HiC_scaffold_1	18000	20000	HiC_scaffold_1	False	-0.2816171236760143	78.0		False
HiC_scaffold_1	20000	22000	HiC_scaffold_1	False	0.9837097215423951	94.0		False
HiC_scaffold_1	22000	24000	HiC_scaffold_1	False	0.2714219569754567	114.0		False
HiC_scaffold_1	24000	26000	HiC_scaffold_1	False	-0.0839215887150517	122.0	0.6565130804110733	True
HiC_scaffold_1	26000	28000	HiC_scaffold_1	False	0.5725914916960215	133.0		False
HiC_scaffold_1	28000	30000	HiC_scaffold_1	False	-0.07859317380002834	146.0		False
HiC_scaffold_1	30000	32000	HiC_scaffold_1	False	-0.07859317380002834	146.0		False
HiC_scaffold_1	32000	34000	HiC_scaffold_1	False	-0.08737581289985627	149.0		False
HiC_scaffold_1	34000	36000	HiC_scaffold_1	False	-0.09586241085501897	152.0	0.7160525707808888	True
HiC_scaffold_1	36000	38000	HiC_scaffold_1	False	0.14803334856951636	160.0		False
HiC_scaffold_1	38000	40000	HiC_scaffold_1	False	0.6201901599258698	170.0		False
HiC_scaffold_1	40000	42000	HiC_scaffold_1	False	0.24037352071622678	182.0		False
HiC_scaffold_1	42000	44000	HiC_scaffold_1	False	0.23394725155679388	198.0		False
HiC_scaffold_1	44000	46000	HiC_scaffold_1	False	-0.1597165969294829	201.0		False
HiC_scaffold_1	46000	48000	HiC_scaffold_1	False	-0.16002863219422014	204.0	0.1943780451668512	True
HiC_scaffold_1	48000	50000	HiC_scaffold_1	False	0.03434941297263104	208.0		False
HiC_scaffold_1	50000	52000	HiC_scaffold_1	False	-0.2123411817064897	210.0		False
HiC_scaffold_1	52000	54000	HiC_scaffold_1	False	-0.21146389676556882	216.0		False
HiC_scaffold_1	54000	56000	HiC_scaffold_1	False	-0.2141053049500129	221.0	0.7139793778264728	True
HiC_scaffold_1	56000	58000	HiC_scaffold_1	False	0.4998740728764599	218.0		False
HiC_scaffold_1	58000	60000	HiC_scaffold_1	False	0.03382220849357261	221.0	0.10442552120603205	True
HiC_scaffold_1	60000	62000	HiC_scaffold_1	False	0.13824772969960467	223.0		False
HiC_scaffold_1	62000	64000	HiC_scaffold_1	False	-0.14240977955799014	230.0		False
HiC_scaffold_1	64000	66000	HiC_scaffold_1	False	-0.25984435913646153	240.0	0.7392332489898019	True
HiC_scaffold_1	66000	68000	HiC_scaffold_1	False	0.12915604211767714	248.0		False
HiC_scaffold_1	68000	70000	HiC_scaffold_1	False	-0.11779809477096448	262.0	0.24695413688864162	True
HiC_scaffold_1	70000	72000	HiC_scaffold_1	False	0.18590935629951505	271.0		False
HiC_scaffold_1	72000	74000	HiC_scaffold_1	False	-0.09301700026802484	278.0	0.2789263565675399	True
HiC_scaffold_1	74000	76000	HiC_scaffold_1	False	0.1757434621135137	294.0		False
HiC_scaffold_1	76000	78000	HiC_scaffold_1	False	0.029992078477022094	311.0	0.1457513836364916	True
HiC_scaffold_1	78000	80000	HiC_scaffold_1	False	0.23948543509822381	325.0		False
HiC_scaffold_1	80000	82000	HiC_scaffold_1	False	0.23367966460603332	337.0		False
HiC_scaffold_1	82000	84000	HiC_scaffold_1	False	-0.03685188994338698	340.0	0.2763373250416108	True
HiC_scaffold_1	84000	86000	HiC_scaffold_1	False	0.1400060829215242	347.0		False
HiC_scaffold_1	86000	88000	HiC_scaffold_1	False	0.04387611727822444	360.0		False
HiC_scaffold_1	88000	90000	HiC_scaffold_1	False	0.26441253228384515	369.0		False
