chrom	start	end	region	is_bad_bin	log2_insulation_score_25000	n_valid_pixels_25000	boundary_strength_25000	is_boundary_25000	is_bad_bin_50000	log2_insulation_score_50000	n_valid_pixels_50000	boundary_strength_50000	is_boundary_50000	is_bad_bin_100000	log2_insulation_score_100000	n_valid_pixels_100000	boundary_strength_100000	is_boundary_100000	boundary_window	midpoint	ctcf_window_bp	ctcf_count
HiC_scaffold_1	20000	22000	HiC_scaffold_1	False	-0.8139880143900511	1.0	1.0	True	False	-0.5501970825604794	1.0	1.0	True	False	-0.38702312310924736	1.0	1.0	True	25000	21000	10000	0
HiC_scaffold_1	48000	50000	HiC_scaffold_1	False	-0.8139880143900511	2.0	2.321928094887362	True	False	-0.5501970825604794	2.0	2.3219280948873626	True	False	-0.38702312310924736	4.0	2.3219280948873626	True	25000	49000	10000	0
HiC_scaffold_1	56000	58000	HiC_scaffold_1	False	-0.661984920945001	9.0	0.548436624696042	True	False	-0.4432818786439677	13.0	0.8190842146397113	True	False	-0.31302254166547044	19.0	0.604071323668861	True	25000	57000	10000	0
HiC_scaffold_1	64000	66000	HiC_scaffold_1	False	-0.8139880143900511	15.0	2.321928094887362	True	False	-0.36378395832959814	29.0		False	False	-0.24616058726939766	39.0		False	25000	65000	10000	0
HiC_scaffold_1	70000	72000	HiC_scaffold_1	False	-0.8139880143900511	15.0	2.321928094887362	True	False	-0.36378395832959814	29.0		False	False	-0.2557785898309946	42.0		False	25000	71000	10000	0
HiC_scaffold_1	88000	90000	HiC_scaffold_1	False	0.06736748911132986	19.0	0.261602450340662	True	False	0.10187961401921364	35.0	0.22593277904169662	True	False	-0.034142099892972885	83.0	0.1453698443115512	True	25000	89000	10000	0
HiC_scaffold_1	106000	108000	HiC_scaffold_1	False	-0.8139880143900511	3.0	2.321928094887362	True	False	-0.32780466122403146	24.0		False	False	-0.21369152022368545	94.0		False	25000	107000	10000	0
HiC_scaffold_1	120000	122000	HiC_scaffold_1	False	-0.7208786099985698	15.0	0.29391371871776595	True	False	-0.3617519931473692	43.0		False	False	-0.21709812166693498	104.0		False	25000	121000	10000	0
HiC_scaffold_1	134000	136000	HiC_scaffold_1	False	-0.8139880143900511	8.0	2.321928094887362	True	False	-0.3243156751441517	59.0		False	False	-0.2312284505018232	114.0		False	25000	135000	10000	0
HiC_scaffold_1	152000	154000	HiC_scaffold_1	False	-0.3114876738608678	48.0	0.7039505369382428	True	False	-0.17982863261536394	82.0	0.3792247525488401	True	False	-0.11226623225091198	143.0	0.2557578258404446	True	25000	153000	10000	1
HiC_scaffold_1	170000	172000	HiC_scaffold_1	False	0.12012404995349188	56.0	0.11564097085355665	True	False	0.17328528224210454	86.0		False	False	0.2183455882737458	117.0		False	25000	171000	10000	0
HiC_scaffold_1	178000	180000	HiC_scaffold_1	False	0.4084044069463969	51.0	0.3625700793847081	True	False	0.38268872158098366	77.0	0.27112808788013	True	False	0.4334274565600401	94.0	0.23669332743432137	True	25000	179000	10000	0
